#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#!
#! ISO language codes (2-char and 3-char).  From https://www.loc.gov/standards/iso639-2/php/code_list.php,
#! augmented by entries from the Ethnologue.  See also
#! https://en.wikipedia.org/wiki/List_of_ISO_639_language_codes and the places
#! it points to.
#!
#! Format is:
#!
#!   3-char code | 2-char code where available | language name | comma-separated list of countries where language is used.
#!
#! where ' | ' represents a tab.
#!
#!
#!
#! Manual changes
#! ==============
#!
#! The 3-char code for Bengali (ben) does have a 2-char equivalent (bn).
#! However, I have removed the 2-char code below, because if we use it, texts
#! are recorded as Bangala rather than Bengali.  In fact, Bangala is a
#! recognised alternative to Bengali, but we have decided we want the texts
#! displayed as Bengali.
#!
#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

nkx		Nkoroo	Nigeria
nkz		Nkari	Nigeria
nla		Ngombale	Cameroon
nlc		Nalca	Indonesia
nld	nl	Dutch	Belgium, Netherlands
nle		Nyala	Kenya
nlg		Gela	Solomon Islands
nli		Grangali	Afghanistan
nlj		Nyali	Democratic Republic of the Congo
nlk		Ninia Yali	Indonesia
nll		Nihali	India
nlm		Mankiyali	Pakistan
nlo		Ngwii	Democratic Republic of the Congo
nlq		Lao Naga	Myanmar
nlu		Nchumbulu	Ghana
nlv		Orizaba Nahuatl	Mexico
nlw		Walangama	Australia
nlx		Nahali	India
nly		Nyamal	Australia
nlz		Nalögo	Solomon Islands
nma		Maram Naga	India
nmb		V’ënen Taut	Vanuatu
nmc		Ngam	Central African Republic, Chad
nmd		Ndumu	Gabon
nme		Mzieme Naga	India
nmf		Tangkhul Naga	India
nmg		Kwasio	Cameroon, Equatorial Guinea
nmh		Monsang Naga	India
nmi		Nyam	Nigeria
nmj		Ngombe	Central African Republic
nmk		Namakura	Vanuatu
nml		Ndemli	Cameroon
nmm		Nyeshangte	Nepal
nmn		Taa	Botswana, Namibia
nmo		Moyon Naga	India
nmp		Nimanbur	Australia
nmq		Nambya	Botswana, Zimbabwe
nmr		Nimbari	Cameroon
nms		Letemboi	Vanuatu
nmt		Namonuito	Micronesia
nmu		Northeast Maidu	United States
nmv		Ngamini	Australia
nmw		Rifao	Papua New Guinea
nmx		Nama	Papua New Guinea
nmy		Namuyi	China
nmz		Nawdm	Togo
nna		Nyangumarta	Australia
nnb		Nande	Democratic Republic of the Congo
nnc		Nancere	Chad
nnd		West Ambae	Vanuatu
nne		Ngandjera	Namibia
nnf		Ngaing	Papua New Guinea
nng		Maring Naga	India
nnh		Ngiemboon	Cameroon
nni		North Nuaulu	Indonesia
nnj		Nyangatom	Ethiopia
nnk		Nankina	Papua New Guinea
nnl		Northern Rengma Naga	India
nnm		Namia	Papua New Guinea
nnn		Ngete	Chad
nnp		Wancho Naga	India
nnq		Ngindo	Tanzania
nnr		Narungga	Australia
nnt		Nanticoke	United States
nnu		Dwang	Ghana
nnv		Nugunu	Australia
nnw		Southern Nuni	Burkina Faso
nny		Nyangga	Australia
nnz		Nda’nda’	Cameroon
noa		Woun Meu	Colombia
nob	nb	Norwegian Bokmål	Norway
noc		Nuk	Papua New Guinea
nod		Northern Thai	Laos, Thailand
noe		Nimadi	India
nof		Nomane	Papua New Guinea
nog		Nogai	Russian Federation
noh		Nomu	Papua New Guinea
noi		Noiri	India
noj		Nonuya	Colombia
nok		Nooksack	United States
nol		Nomlaki	United States
nop		Numanggang	Papua New Guinea
noq		Ngongo	Democratic Republic of the Congo
nor	no	Norwegian	Norway
nos		Eastern Nisu	China
not		Nomatsigenga	Peru
nou		Ewage-Notu	Papua New Guinea
now		Nyambo	Tanzania
noy		Noy	Chad
noz		Nayi	Ethiopia
npa		Nar Phu	Nepal
npb		Nupbikha	Bhutan
npg		Ponyo-Gongwang Naga	Myanmar
nph		Phom Naga	India
npi		Nepali	Bhutan, India, Nepal
npl		Southeastern Puebla Nahuatl	Mexico
npn		Mondropolon	Papua New Guinea
npo		Pochuri Naga	India
nps		Nipsan	Indonesia
npu		Puimei Naga	India
npx		Noipä	Solomon Islands
npy		Napu	Indonesia
nqg		Southern Nago	Benin
nqk		Kura Ede Nago	Benin
nql		Ngendelengo	Angola
nqm		Ndom	Indonesia
nqn		Nen	Papua New Guinea
nqo		N’Ko	Guinea
nqq		Chen-Kayu Naga	Myanmar
nqt		Nteng	Nigeria
nqy		Akyaung Ari Naga	Myanmar
nra		Ngom	Congo, Gabon
nrb		Nara	Eritrea
nre		Southern Rengma Naga	India
nrf		Jèrriais	Guernsey, Jersey
nrg		Varsaf	Vanuatu
nri		Chokri Naga	India
nrk		Ngarla	Australia
nrl		Ngarluma	Australia
nrm		Narom	Malaysia
nrn		Norn	United Kingdom
nrr		Nora	India
nrt		Northern Kalapuya	United States
nru		Narua	China
nrx		Ngurmbur	Australia
nrz		Lala	Papua New Guinea
nsa		Sangtam Naga	India
nsb		Lower Nossob	Botswana, South Africa
nsd		Southern Nisu	China
nse		Nsenga	Mozambique, Zambia, Zimbabwe
nsf		Northwestern Nisu	China
nsg		Ngasa	Tanzania
nsh		Ngoshie	Cameroon
nsi		Nigerian Sign Language	Nigeria
nsk		Naskapi	Canada
nsl		Norwegian Sign Language	Norway
nsm		Sumi Naga	India
nsn		Nehan	Papua New Guinea
nso		Northern Sotho	South Africa
nsp		Nepalese Sign Language	Nepal
nsq		Northern Sierra Miwok	United States
nsr		Maritime Sign Language	Canada
nss		Nali	Papua New Guinea
nst		Tangshang Naga	India, Myanmar
nsu		Sierra Negra Nahuatl	Mexico
nsv		Southwestern Nisu	China
nsw		Balen	Vanuatu
nsx		Songo	Angola
nsy		Nasal	Indonesia
nsz		Nisenan	United States
ntd		Northern Tidung	Malaysia
nte		Nathembo	Mozambique
ntg		Ngantangarra	Australia
nti		Natioro	Burkina Faso
ntj		Ngaanyatjarra	Australia
ntk		Ikoma-Nata-Isenye	Tanzania
ntm		Nateni	Benin
nto		Ntomba	Democratic Republic of the Congo
ntp		Northern Tepehuan	Mexico
ntr		Delo	Ghana, Togo
ntu		Natügu	Solomon Islands
ntw		Nottoway	United States
ntx		Tangkhul Naga	Myanmar
nty		Mantsi	Vietnam
ntz		Natanzi	Iran
nua		Yuanga	New Caledonia
nuc		Nukuini	Brazil
nud		Gala	Papua New Guinea
nue		Ngundu	Democratic Republic of the Congo
nuf		Nusu	China, Myanmar
nug		Nungali	Australia
nuh		Ndunda	Nigeria
nui		Kombe	Equatorial Guinea
nuj		Nyole	Uganda
nuk		Nuu-chah-nulth	Canada
nul		Nusa Laut	Indonesia
num		Niuafo’ou	Tonga
nun		Anong	Myanmar
nuo		Nguôn	Laos, Vietnam
nup		Nupe-Nupe-Tako	Nigeria
nuq		Nukumanu	Papua New Guinea
nur		Nukeria	Papua New Guinea
nus		Nuer	Ethiopia, South Sudan
nut		Nung	Vietnam
nuu		Ngbundu	Democratic Republic of the Congo
nuv		Northern Nuni	Burkina Faso
nuw		Nguluwan	Micronesia
nux		Mehek	Papua New Guinea
nuy		Nunggubuyu	Australia
nuz		Tlamacazapa Nahuatl	Mexico
nvh		Nasarian	Vanuatu
nvm		Namiae	Papua New Guinea
nvo		Nyokon	Cameroon
nwa		Nawathinehena	United States
nwb		Nyabwa	Côte d’Ivoire
nwe		Ngwe	Cameroon
nwg		Ngayawung	Australia
nwi		Southwest Tanna	Vanuatu
nwm		Nyamusa-Molo	South Sudan
nwo		Nauo	Australia
nwr		Nawaru	Papua New Guinea
nww		Ndwewe	Tanzania
nwy		Nottoway-Meherrin	United States
nxa		Nauete	East Timor
nxd		Ngando	Democratic Republic of the Congo
nxe		Nage	Indonesia
nxg		Ngad’a	Indonesia
nxi		Nindi	Tanzania
nxk		Kokak Naga	Myanmar
nxl		South Nuaulu	Indonesia
nxn		Ngawun	Australia
nxo		Ndambomo	Gabon
nxq		Naxi	China
nxr		Ninggerum	Indonesia, Papua New Guinea
nxx		Nafri	Indonesia
nya	ny	Chichewa	Malawi, Mozambique, Zambia
nyb		Nyagbo	Ghana
nyc		Nyanga-li	Democratic Republic of the Congo
nyd		Olunyole	Kenya
nye		Nyengo	Angola
nyf		Kigiryama	Kenya
nyg		Nyindu	Democratic Republic of the Congo
nyh		Nyikina	Australia
nyi		Ama	Sudan
nyj		Nyanga	Democratic Republic of the Congo
nyk		Nyaneka	Angola
nyl		Nyeu	Thailand
nym		Nyamwezi	Tanzania
nyn		Nyankore	Rwanda, Uganda
nyo		Nyoro	Uganda
nyp		Nyang’i	Uganda
nyq		Nayini	Iran
nyr		Malawi Nyiha	Malawi
nys		Nyungar	Australia
nyt		Nyawaygi	Australia
nyu		Nyungwe	Mozambique
nyv		Nyulnyul	Australia
nyw		Nyaw	Thailand
nyx		Nganyaywana	Australia
nyy		Nyakyusa-Ngonde	Malawi, Tanzania
nza		Tigon Mbembe	Cameroon, Nigeria
nzb		Njebi	Congo, Gabon
nzd		Nzadi	Democratic Republic of the Congo
nzi		Nzema	Côte d’Ivoire, Ghana
nzk		Nzakara	Democratic Republic of the Congo, Central African Republic
nzm		Zeme Naga	India
nzr		Dir-Nyamzak-Mbarimi	Nigeria
nzs		New Zealand Sign Language	New Zealand
nzu		Teke-Nzikou	Congo
nzy		Nzakambay	Cameroon, Chad
nzz		Nanga Dama Dogon	Mali
oaa		Orok	Russian Federation
oac		Oroch	Russian Federation
obi		Obispeño	United States
obk		Southern Bontok	Philippines
obl		Oblo	Cameroon
obo		Obo Manobo	Philippines
obu		Obulom	Nigeria
oca		Ocaina	Colombia, Peru
oci	oc	Occitan	Spain, France, Italy
ocu		Atzingo Matlatzinca	Mexico
oda		Odut	Nigeria
odk		Oadki	India, Pakistan
odu		Odual	Nigeria
ofo		Ofo	United States
ofu		Efutop	Nigeria
ogb		Ogbia	Nigeria
ogc		Ogbah	Nigeria
ogg		Ogbogolo	Nigeria
ogo		Khana	Nigeria
ogu		Ogbronuagum	Nigeria
oia		Oirata	Indonesia
oie		Okolie	South Sudan
oin		Inebu One	Papua New Guinea
ojb		Northwestern Ojibwa	Canada
ojc		Central Ojibwa	Canada
ojg		Eastern Ojibwa	Canada
ojs		Oji-Cree	Canada
ojv		Ontong Java	Solomon Islands
ojw		Western Ojibwa	Canada
oka		Colville-Okanagan	Canada, United States
okb		Okobo	Nigeria
okc		Kobo	Democratic Republic of the Congo
okd		Okodia	Nigeria
oke		Okpe	Nigeria
okg		Koko Babangk	Australia
okh		Koresh-e Rostam	Iran
oki		Okiek	Kenya
okj		Oko-Juwoi	India
okk		Kwamtim One	Papua New Guinea
okl		Old Kentish Sign Language	United Kingdom
okn		Oki-No-Erabu	Japan
okr		Kirike	Nigeria
oks		Oko-Eni-Osayen	Nigeria
oku		Oku	Cameroon
okv		Orokaiva	Papua New Guinea
okx		Okpe	Nigeria
ola		Walungge	Nepal
old		Mochi	Tanzania
ole		Olekha	Bhutan
olk		Olkol	Australia
olm		Oloma	Nigeria
olo		Livvi-Karelian	Russian Federation
olr		Olrat	Vanuatu
olu		Kuvale	Angola
oma		Omaha-Ponca	United States
omb		East Ambae	Vanuatu
omc		Mochica	Peru
omg		Omagua	Peru
omi		Omi	Democratic Republic of the Congo
omk		Omok	Russian Federation
oml		Ombo	Democratic Republic of the Congo
omo		Utarmbung	Papua New Guinea
omt		Omotik	Kenya
omu		Omurano	Peru
omw		South Tairora	Papua New Guinea
ona		Ona	Argentina
onb		Lingao	China
one		Oneida	Canada
ong		Olo	Papua New Guinea
oni		Onin	Indonesia
onj		Onjob	Papua New Guinea
onk		Kabore One	Papua New Guinea
onn		Onobasulu	Papua New Guinea
ono		Onondaga	Canada
onp		Sartang	India
onr		Northern One	Papua New Guinea
ons		Ono	Papua New Guinea
ont		Ontenu	Papua New Guinea
onu		Unua	Vanuatu
onx		Onin Based Pidgin	Indonesia
ood		Tohono O’odham	Mexico, United States
oog		Ong	Laos
oon		Öñge	India
oor		Oorlams	South Africa
opa		Okpamheri	Nigeria
opk		Kopkaka	Indonesia
opm		Oksapmin	Papua New Guinea
opo		Opao	Papua New Guinea
opt		Opata	Mexico
opy		Ofayé	Brazil
ora		Oroha	Solomon Islands
orc		Orma	Kenya
ore		Maijuna	Peru
org		Oring	Nigeria
orh		Oroqen	China
orn		Orang Kanaq	Malaysia
oro		Orokolo	Papua New Guinea
orr		Oruma	Nigeria
ors		Orang Seletar	Malaysia
ort		Adivasi Oriya	India
oru		Ormuri	Pakistan
orw		Oro Win	Brazil
orx		Oro	Nigeria
ory		Odia	India
orz		Ormu	Indonesia
osa		Osage	United States
osi		Osing	Indonesia
oso		Ososo	Nigeria
oss	os	Ossetic	Georgia, Russian Federation
ost		Osatu	Cameroon
osu		Southern One	Papua New Guinea
otd		Ot Danum	Indonesia
ote		Mezquital Otomi	Mexico
oti		Oti	Brazil
otl		Tilapa Otomi	Mexico
otm		Eastern Highland Otomi	Mexico
otn		Tenango Otomi	Mexico
otq		Querétaro Otomi	Mexico
otr		Otoro	Sudan
ots		Estado de México Otomí	Mexico
ott		Temoaya Otomi	Mexico
otu		Otuke	Brazil
otw		Ottawa	Canada, United States
otx		Texcatepec Otomi	Mexico
otz		Ixtenco Otomi	Mexico
oua		Tagargrent	Algeria
oub		Glio-Oubi	Côte d’Ivoire, Liberia
oue		Oune	Papua New Guinea
oum		Ouma	Papua New Guinea
ovd		Övdalian	Sweden
owi		Owiniga	Papua New Guinea
oyb		Oy	Laos
oyd		Oyda	Ethiopia
oym		Wayampi	Brazil, French Guiana
oyy		Oya’oya	Papua New Guinea
ozm		Koonzime	Cameroon
pab		Parecís	Brazil
pac		Pacoh	Laos, Vietnam
pad		Paumarí	Brazil
pae		Pagibete	Democratic Republic of the Congo
paf		Paranawát	Brazil
pag		Pangasinan	Philippines
pah		Tenharim	Brazil
pai		Pye	Nigeria
pak		Parakanã	Brazil
pam		Kapampangan	Philippines
pan	pa	Eastern Punjabi	India
pao		Northern Paiute	United States
pap		Papiamentu	Aruba, Caribbean Netherlands, Curacao
paq		Parya	Tajikistan
par		Timbisha	United States
pas		Papasena	Indonesia
pau		Palauan	Palau
pav		Pakaásnovos	Brazil
paw		Pawnee	United States
pax		Pankararé	Brazil
pay		Pech	Honduras
paz		Pankararú	Brazil
pbb		Nasa	Colombia
pbc		Patamona	Guyana
pbe		Mezontla Popoloca	Mexico
pbf		Coyotepec Popoloca	Mexico
pbg		Paraujano	Venezuela
pbh		E’ñapa Woromaipu	Venezuela
pbi		Parkwa	Cameroon
pbl		Mak	Nigeria
pbm		Puebla and Northeastern Mazatec	Mexico
pbn		Kpasham	Nigeria
pbo		Papel	Guinea-Bissau
pbp		Badyara	Guinea, Guinea-Bissau, Senegal
pbr		Pangwa	Tanzania
pbs		Central Pame	Mexico
pbt		Southern Pashto	Afghanistan, Iran, Pakistan, Tajikistan
pbu		Northern Pashto	Pakistan
pbv		Pnar	Bangladesh, India
pby		Pyu	Papua New Guinea
pca		Santa Inés Ahuatempan Popoloca	Mexico
pcb		Pear	Cambodia
pcc		Giáy	China, Vietnam
pcd		Picard	Belgium, France
pce		Ruching Palaung	Myanmar
pcf		Paliyan	India
pcg		Paniya	India
pch		Pardhan	India
pci		Duruwa	India
pcj		Parenga	India
pck		Paite Chin	India
pcl		Pardhi	India
pcm		Nigerian Pidgin	Nigeria
pcn		Abishi	Nigeria
pcp		Pacahuara	Bolivia
pcw		Piapung	Nigeria
pda		Anam	Papua New Guinea
pdc		Pennsylvania German	United States
pdi		Pa Di	China
pdn		Fedan	Indonesia
pdo		Padoe	Indonesia
pdu		Kayan	Myanmar
pea		Peranakan Indonesian	Indonesia
peb		Eastern Pomo	United States
ped		Mala	Papua New Guinea
pee		Taje	Indonesia
pef		Northeastern Pomo	United States
peg		Pengo	India
peh		Bonan	China
pei		Chichimeco-Jonaz	Mexico
pej		Northern Pomo	United States
pek		Penchal	Papua New Guinea
pel		Pekal	Indonesia
pem		Phende	Democratic Republic of the Congo
pep		Kanja	Papua New Guinea
peq		Southern Pomo	United States
pes	fa	Iranian Persian	Iran
pev		Pémono	Venezuela
pex		Petats	Papua New Guinea
pey		Petjo	Indonesia
pez		Eastern Penan	Brunei, Malaysia
pfa		Pááfang	Micronesia
pfe		Pere	Cameroon
pfl		Lorraine Franconian	Germany, France
pga		Juba Arabic	South Sudan
pgg		Pangwali	India
pgi		Pagi	Papua New Guinea
pgk		Rerep	Vanuatu
pgs		Pangseng	Nigeria
pgu		Pagu	Indonesia
pgz		Papua New Guinean Sign Language	Papua New Guinea
pha		Pa-Hng	China, Vietnam
phd		Phudagi	India
phg		Phuong	Vietnam
phh		Phula	Vietnam
phj		Pahari	Nepal
phk		Phake	India
phl		Palula	Pakistan
phm		Phimbi	Mozambique
pho		Phunoi	Laos
phq		Phana’	Laos
phr		Pahari-Potwari	Pakistan
pht		Phu Thai	Laos, Thailand, Vietnam
phu		Phuan	Laos, Thailand
phv		Pahlavani	Afghanistan
phw		Phangduwali	Nepal
pia		Pima Bajo	Mexico
pib		Yine	Peru
pic		Pinji	Gabon
pid		Piaroa	Colombia, Venezuela
pie		Piro	United States
pif		Pingelapese	Micronesia
pig		Pisabo	Peru
pih		Pitcairn-Norfolk	Norfolk Island
pij		Pijao	Colombia
pil		Yom	Benin
pim		Powhatan	United States
pin		Piame	Papua New Guinea
pio		Piapoco	Colombia, Venezuela
pip		Pero	Nigeria
pir		Piratapuyo	Brazil, Colombia
pis		Pijin	Solomon Islands
pit		Pitta Pitta	Australia
piu		Pintupi-Luritja	Australia
piv		Vaeakau-Taumako	Solomon Islands
piw		Pimbwe	Tanzania
pix		Piu	Papua New Guinea
piy		Piya-Kwonci	Nigeria
piz		Pije	New Caledonia
pjt		Pitjantjatjara	Australia
pkb		Kipfokomu	Kenya
pkg		Pak-Tong	Papua New Guinea
pkh		Pankhu	Bangladesh, India
pkn		Pakanha	Australia
pko		Pökoot	Kenya, Uganda
pkp		Pukapuka	Cook Islands
pkr		Attapady Kurumba	India
pks		Pakistan Sign Language	Pakistan
pkt		Maleng	Laos, Vietnam
pku		Paku	Indonesia
pla		Miani	Papua New Guinea
plb		Atin	Vanuatu
plc		Central Palawano	Philippines
pld		Polari	United Kingdom
ple		Palu’e	Indonesia
plg		Pilagá	Argentina
plh		Paulohi	Indonesia
pli	pi	Pali	India
plk		Kohistani Shina	Pakistan
pll		Shwe Palaung	Myanmar
pln		Palenquero	Colombia
plo		Oluta Popoluca	Mexico
plr		Palaka Sénoufo	Côte d’Ivoire
pls		San Marcos Tlacoyalco Popoloca	Mexico
plt		Merina Malagasy	Madagascar
plu		Palikúr	Brazil, French Guiana
plv		Southwest Palawano	Philippines
plw		Brooke’s Point Palawano	Philippines
ply		Bolyu	China
plz		Paluan Murut	Malaysia
pma		Paama	Vanuatu
pmb		Pambia	Democratic Republic of the Congo
pmd		Pallanganmiddang	Australia
pme		Pwaamei	New Caledonia
pmf		Pamona	Indonesia
pmi		Northern Pumi	China
pmj		Southern Pumi	China
pml		Lingua Franca	Tunisia
pmm		Pol	Cameroon
pmn		Pam	Cameroon
pmo		Pom	Indonesia
pmq		Northern Pame	Mexico
pmr		Manat	Papua New Guinea
pms		Piedmontese	Italy
pmt		Tuamotuan	French Polynesia
pmw		Plains Miwok	United States
pmx		Poumai Naga	India
pmy		Papuan Malay	Indonesia
pmz		Southern Pame	Mexico
pna		Punan Bah-Biau	Malaysia
pnb		Western Punjabi	India, Pakistan
pnc		Pannei	Indonesia
pnd		Mpinda	Angola
pne		Western Penan	Malaysia
png		Pangu	Nigeria
pnh		Penrhyn	Cook Islands
pni		Aoheng	Indonesia
pnj		Pinjarup	Australia
pnk		Paunaka	Bolivia
pnl		Paleni	Burkina Faso
pnm		Punan Batu	Malaysia
pnn		Pinai-Hagahai	Papua New Guinea
pno		Panobo	Peru
pnp		Pancana	Indonesia
pnq		Pana	Burkina Faso, Mali
pnr		Panim	Papua New Guinea
pns		Ponosakan	Indonesia
pnt		Pontic	Greece, Turkey
pnu		Jiongnai Bunu	China
pnv		Pinigura	Australia
pnw		Banyjima	Australia
pnx		Phong-Kniang	Laos
pny		Pinyin	Cameroon
pnz		Pana	Central African Republic, Cameroon, Chad
poc		Poqomam	Guatemala
poe		San Juan Atzingo Popoloca	Mexico
pof		Poke	Democratic Republic of the Congo
pog		Potiguára	Brazil
poh		Poqomchi’	Guatemala
poi		Highland Popoluca	Mexico
pok		Pokangá	Brazil
pol	pl	Polish	Czechia, Poland, Ukraine
pom		Southeastern Pomo	United States
pon		Pohnpeian	Micronesia
poo		Central Pomo	United States
pop		Pwapwâ	New Caledonia
poq		Texistepec Popoluca	Mexico
por	pt	Portuguese	Spain, Portugal
pos		Sayula Popoluca	Mexico
pot		Potawatomi	United States
pov		Guinea-Bissau Creole	Guinea-Bissau
pow		San Felipe Otlaltepec Popoloca	Mexico
pox		Polabian	Germany
poy		Pogolo	Tanzania
ppe		Baiyamo	Papua New Guinea
ppi		Paipai	Mexico
ppk		Uma	Indonesia
ppl		Nahuat	El Salvador
ppm		Papuma	Indonesia
ppn		Papapana	Papua New Guinea
ppo		Folopa	Papua New Guinea
ppp		Pelende	Democratic Republic of the Congo
ppq		Pefiyahe	Papua New Guinea
pps		San Luís Temalacayuca Popoloca	Mexico
ppt		Pa	Papua New Guinea
ppu		Papora-Hoanya	China–Taiwan
pqa		Pa’anci	Nigeria
pqm		Malecite-Passamaquoddy	Canada, United States
prc		Parachi	Afghanistan
prd		Parsi-Dari	Iran
pre		Principense	São Tomé e Príncipe
prf		Paranan	Philippines
prg		Prussian	Poland
prh		Porohanon	Philippines
pri		Paicî	New Caledonia
prk		Parauk Wa	China, Myanmar
prl		Peruvian Sign Language	Peru
prm		Kibiri	Papua New Guinea
prn		Prasuni	Afghanistan
prq		Perené Ashéninka	Peru
prr		Puri	Brazil
prs		Dari	Afghanistan
prt		Prai	Laos, Thailand
pru		Puragi	Indonesia
prw		Parawen	Papua New Guinea
prx		Purig	India
prz		Providencia Sign Language	Colombia
psa		Asue Awyu	Indonesia
psc		Iranian Sign Language	Iran
psd		Plains Indian Sign Language	Canada, United States
pse		Central Malay	Indonesia
psg		Penang Sign Language	Malaysia
psh		Southwest Pashai	Afghanistan
psi		Southeast Pashai	Afghanistan
psl		Puerto Rican Sign Language	Puerto Rico
psm		Pauserna	Bolivia
psn		Panasuan	Indonesia
pso		Polish Sign Language	Poland
psp		Filipino Sign Language	Philippines
psq		Pasi	Papua New Guinea
psr		Portuguese Sign Language	Portugal
pss		Kaulong	Papua New Guinea
pst		Central Pashto	Pakistan
psw		Port Sandwich	Vanuatu
psy		Piscataway	United States
pta		Pai Tavytera	Paraguay
pth		Pataxó Hã-Ha-Hãe	Brazil
pti		Pintiini	Australia
ptn		Patani	Indonesia
pto		Zo’é	Brazil
ptp		Patep	Papua New Guinea
ptq		Pattapu	India
ptr		Tapiafaru	Vanuatu
ptt		Enrekang	Indonesia
ptu		Bambam	Indonesia
ptv		Port Vato	Vanuatu
ptw		Pentlatch	Canada
pty		Pathiya	India
pua		Western Highland Purepecha	Mexico
pub		Purum	India
puc		Punan Merap	Indonesia
pud		Punan Aput	Indonesia
pue		Puelche	Argentina
puf		Punan Merah	Indonesia
pug		Phuie	Burkina Faso
pui		Puinave	Colombia, Venezuela
puj		Punan Tubu	Indonesia
pum		Puma	Nepal
puo		Puoc	Vietnam
pup		Pulabu	Papua New Guinea
puq		Puquina	Bolivia, Chile, Peru
pur		Puruborá	Brazil
put		Putoh	Indonesia
puu		Punu	Congo, Gabon
puw		Puluwatese	Micronesia
pux		Puare	Papua New Guinea
puy		Purisimeño	United States
pwa		Pawaia	Papua New Guinea
pwb		Panawa	Nigeria
pwg		Gapapaiwa	Papua New Guinea
pwi		Patwin	United States
pwm		Molbog	Malaysia, Philippines
pwn		Paiwan	China–Taiwan
pwo		Pwo Western Karen	Myanmar
pwr		Powari	India
pww		Pwo Northern Karen	Thailand
pxm		Quetzaltepec Mixe	Mexico
pye		Pye Krumen	Côte d’Ivoire
pym		Pyam	Nigeria
pyn		Poyanáwa	Brazil
pys		Paraguayan Sign Language	Paraguay
pyu		Puyuma	China–Taiwan
pyy		Pyen	Myanmar
pze		Pesse	Nigeria
pzh		Pazeh	China–Taiwan
pzn		Jejara Naga	Myanmar
qua		Quapaw	United States
qub		Huallaga Quechua	Peru
quc		K’iche’	Guatemala
qud		Calderón Highland Quichua	Ecuador
quf		Lambayeque Quechua	Peru
qug		Chimborazo Highland Quichua	Ecuador
quh		South Bolivian Quechua	Argentina, Bolivia, Chile
qui		Quileute	United States
quk		Chachapoyas Quechua	Peru
qul		North Bolivian Quechua	Bolivia
qum		Sipakapense	Guatemala
qun		Quinault	United States
qup		Southern Pastaza Quechua	Peru
quq		Mercheros	Spain
qur		Chaupihuaranga Quechua	Peru
qus		Santiago del Estero Quichua	Argentina
quv		Sakapulteko	Guatemala
quw		Tena Lowland Quichua	Ecuador
qux		Yauyos Quechua	Peru
quy		Ayacucho Quechua	Peru
quz		Cusco Quechua	Peru
qva		Ambo-Pasco Quechua	Peru
qvc		Cajamarca Quechua	Peru
qve		Eastern Apurímac Quechua	Peru
qvh		Huamalíes-Dos de Mayo Quechua	Peru
qvi		Imbabura Highland Quichua	Ecuador
qvj		Loja Highland Quichua	Ecuador
qvl		Cajatambo North Lima Quechua	Peru
qvm		Margos-Yarowilca-Lauricocha Quechua	Peru
qvn		North Junín Quechua	Peru
qvo		Napo Quichua	Ecuador, Peru
qvp		Pacaraos Quechua	Peru
qvs		San Martín Quechua	Peru
qvw		Huaylla Wanca Quechua	Peru
qvy		Queyu	China
qvz		Northern Pastaza Quichua	Ecuador, Peru
qwa		Corongo Ancash Quechua	Peru
qwh		Huaylas Ancash Quechua	Peru
qwm		Kuman	Hungary
qws		Sihuas Ancash Quechua	Peru
qwt		Kwalhioqua-Tlatskanai	United States
qxa		Chiquián Quechua	Peru
qxc		Chincha Quechua	Peru
qxh		Panao Quechua	Peru
qxl		Salasaca Highland Quichua	Ecuador
qxn		Northern Conchucos Quechua	Peru
qxo		Southern Conchucos Quechua	Peru
qxp		Puno Quechua	Peru
qxq		Kashkay	Iran
qxr		Cañar Highland Quichua	Ecuador
qxs		Southern Qiang	China
qxt		Santa Ana de Tusi Pasco Quechua	Peru
qxu		Arequipa-La Unión Quechua	Peru
qxw		Jauja Wanca Quechua	Peru
qyp		Quiripi	United States
raa		Dungmali	Nepal
rab		Chamling	Nepal
rac		Rasawa	Indonesia
rad		Rade	Vietnam
raf		Western Mewahang	Nepal
rag		Lulogooli	Kenya
rah		Rabha	India
rai		Ramoaaina	Papua New Guinea
rak		Tulu-Bohuai	Papua New Guinea
ral		Ralte	India
ram		Canela	Brazil
ran		Riantana	Indonesia
rao		Rao	Papua New Guinea
rap		Rapa Nui	Chile
raq		Saam	Nepal
rar		Cook Islands Maori	Cook Islands
ras		Tegali	Sudan
rat		Razajerdi	Iran
rau		Raute	Nepal
rav		Sampang	Nepal
raw		Rawang	India, Myanmar
rax		Rang	Nigeria
ray		Rapa	French Polynesia
raz		Rahambuu	Indonesia
rbb		Rumai Palaung	China, Myanmar
rbk		Northern Bontok	Philippines
rbl		Miraya Bikol	Philippines
rbp		Barababaraba	Australia
rcf		Réunion French Creole	Réunion
rdb		Rudbari	Iran
rea		Rerau	Papua New Guinea
reb		Rembong	Indonesia
ree		Rejang Kayan	Malaysia
reg		Kara	Tanzania
rei		Reli	India
rej		Rejang	Indonesia
rel		Rendille	Kenya
rem		Remo	Peru
ren		Rengao	Vietnam
rer		Rer Bare	Ethiopia
res		Reshe	Nigeria
ret		Reta	Indonesia
rey		Reyesano	Bolivia
